Name, Distance1, puV1, Distance2, puV2, Color, Thickness, Linetype, Markcenter, Centercode, NodeCode, NodeWidth,Title=L-N Voltage Profile, Distance in km
XJ171_48332_SW, 0.560781, 1.03886, 0.561781, 1.03877,1, 2, 0, 0, 0, 16, 1
XJ171_48332_SW, 0.560781, 1.0382, 0.561781, 1.03812,2, 2, 0, 0, 0, 16, 1
XJ171_48332_SW, 0.560781, 1.04659, 0.561781, 1.04651,3, 2, 0, 0, 0, 16, 1
LN6321409-1, 0.561781, 1.03877, 0.617463, 1.0377,1, 2, 0, 0, 0, 16, 1
LN6321409-1, 0.561781, 1.03812, 0.617463, 1.03717,2, 2, 0, 0, 0, 16, 1
LN6321409-1, 0.561781, 1.04651, 0.617463, 1.04611,3, 2, 0, 0, 0, 16, 1
LN5958865-1, 0.617463, 1.04611, 0.627553, 1.04602,3, 2, 0, 0, 0, 16, 1
LN5746703-1, 0.627553, 1.04602, 0.792501, 1.04449,3, 2, 0, 0, 0, 16, 1
TPX223660C0, 0.792501, 1.03935, 0.807741, 1.04148,1, 2, 2, 0, 0, 16, 1
TPX223660C0, 0.792501, 1.03484, 0.807741, 1.0265,2, 2, 2, 0, 0, 16, 1
LN6201670-1, 0.792501, 1.04449, 1.10326, 1.04169,3, 2, 0, 0, 0, 16, 1
TPX223661C0, 1.10326, 1.03342, 1.1185, 1.02834,1, 2, 2, 0, 0, 16, 1
TPX223661C0, 1.10326, 1.03522, 1.1185, 1.03411,2, 2, 2, 0, 0, 16, 1
LN5896731-1, 1.10326, 1.04169, 1.18762, 1.04095,3, 2, 0, 0, 0, 16, 1
TPX223662C0, 1.18762, 1.0344, 1.20286, 1.03172,1, 2, 2, 0, 0, 16, 1
TPX223662C0, 1.18762, 1.03267, 1.20286, 1.01976,2, 2, 2, 0, 0, 16, 1
LN5589094-1, 1.18762, 1.04095, 1.25966, 1.04036,3, 2, 0, 0, 0, 16, 1
LN5952392-1, 1.25966, 1.04036, 1.30964, 1.03994,3, 2, 0, 0, 0, 16, 1
TPX223663C0, 1.30964, 1.0299, 1.32488, 1.02386,1, 2, 2, 0, 0, 16, 1
TPX223663C0, 1.30964, 1.03515, 1.32488, 1.03703,2, 2, 2, 0, 0, 16, 1
LN5473351-1, 1.30964, 1.03994, 1.4033, 1.03919,3, 2, 0, 0, 0, 16, 1
LN6109068-1, 1.4033, 1.03919, 1.9243, 1.03497,3, 2, 0, 0, 0, 16, 1
LN5866186-1, 1.9243, 1.03497, 2.02738, 1.03495,3, 2, 0, 0, 0, 16, 1
TPX346639C0, 2.02738, 1.02822, 2.04262, 1.02672,1, 2, 2, 0, 0, 16, 1
TPX346639C0, 2.02738, 1.02687, 2.04262, 1.02213,2, 2, 2, 0, 0, 16, 1
LN6078692-1, 1.9243, 1.03497, 1.98128, 1.03452,3, 2, 0, 0, 0, 16, 1
LN5624291-1, 1.98128, 1.03452, 2.07341, 1.03401,3, 2, 0, 0, 0, 16, 1
LN6139544-1, 2.07341, 1.03401, 2.32462, 1.03261,3, 2, 0, 0, 0, 16, 1
LN5775370-1, 2.32462, 1.03261, 2.39831, 1.03228,3, 2, 0, 0, 0, 16, 1
TPX251867C0, 2.39831, 1.02609, 2.41355, 1.02577,1, 2, 2, 0, 0, 16, 1
TPX251867C0, 2.39831, 1.02356, 2.41355, 1.01342,2, 2, 2, 0, 0, 16, 1
LN5594152-1, 2.39831, 1.03228, 2.51966, 1.03176,3, 2, 0, 0, 0, 16, 1
LN6078691-1, 2.51966, 1.03176, 2.69511, 1.03074,3, 2, 0, 0, 0, 16, 1
LN6254100-1, 2.69511, 1.03074, 2.7779, 1.03025,3, 2, 0, 0, 0, 16, 1
TPX227411655C0, 2.7779, 1.02139, 2.79314, 1.01096,1, 2, 2, 0, 0, 16, 1
TPX227411655C0, 2.7779, 1.02418, 2.79314, 1.02413,2, 2, 2, 0, 0, 16, 1
LN6435650-1, 2.7779, 1.03025, 3.40679, 1.02681,3, 2, 0, 0, 0, 16, 1
LN6200442-1, 3.40679, 1.02681, 3.49314, 1.02679,3, 2, 0, 0, 0, 16, 1
LN6230698-1, 3.49314, 1.02679, 3.55912, 1.02677,3, 2, 0, 0, 0, 16, 1
LN6048526-1, 3.55912, 1.02677, 3.62934, 1.02676,3, 2, 0, 0, 0, 16, 1
TPX251865C0, 3.62934, 1.01711, 3.64458, 1.00908,1, 2, 2, 0, 0, 16, 1
TPX251865C0, 3.62934, 1.02143, 3.64458, 1.02315,2, 2, 2, 0, 0, 16, 1
LN6048523-1, 3.40679, 1.02681, 3.51297, 1.02625,3, 2, 0, 0, 0, 16, 1
TPX251862C0, 3.51297, 1.01597, 3.52821, 1.00656,1, 2, 2, 0, 0, 16, 1
TPX251862C0, 3.51297, 1.02149, 3.52821, 1.02457,2, 2, 2, 0, 0, 16, 1
LN6381766-1, 3.51297, 1.02625, 3.54689, 1.02608,3, 2, 0, 0, 0, 16, 1
LN5894226-3, 3.54689, 1.02608, 3.67046, 1.02601,3, 2, 0, 0, 0, 16, 1
TPX251863C0, 3.67046, 1.01675, 3.6857, 1.00486,1, 2, 2, 0, 0, 16, 1
TPX251863C0, 3.67046, 1.02027, 3.6857, 1.02161,2, 2, 2, 0, 0, 16, 1
LN6228316-5, 3.67046, 1.02601, 3.7249, 1.026,3, 2, 0, 0, 0, 16, 1
LN6258460-3, 3.7249, 1.026, 3.94568, 1.02594,3, 2, 0, 0, 0, 16, 1
TPX226195194C0, 3.94568, 1.01673, 3.96092, 1.00505,1, 2, 2, 0, 0, 16, 1
TPX226195194C0, 3.94568, 1.02015, 3.96092, 1.02128,2, 2, 2, 0, 0, 16, 1
LN5717630-1, 3.54689, 1.02608, 3.61254, 1.02587,3, 2, 0, 0, 0, 16, 1
LN6142227-1, 3.61254, 1.02587, 3.62027, 1.02585,3, 2, 0, 0, 0, 16, 1
LN6324073-1, 3.62027, 1.02585, 3.6875, 1.02567,3, 2, 0, 0, 0, 16, 1
LN6200441-1, 3.6875, 1.02567, 3.77105, 1.02544,3, 2, 0, 0, 0, 16, 1
TPX28128517C0, 3.77105, 1.01955, 3.78629, 1.02056,1, 2, 2, 0, 0, 16, 1
TPX28128517C0, 3.77105, 1.01632, 3.78629, 1.00476,2, 2, 2, 0, 0, 16, 1
LN6048525-1, 3.77105, 1.02544, 3.83305, 1.02529,3, 2, 0, 0, 0, 16, 1
LN5866187-1, 3.83305, 1.02529, 3.92667, 1.02506,3, 2, 0, 0, 0, 16, 1
TPX28128464C0, 3.92667, 1.01573, 3.94191, 1.00364,1, 2, 2, 0, 0, 16, 1
TPX28128464C0, 3.92667, 1.01936, 3.94191, 1.02088,2, 2, 2, 0, 0, 16, 1
LN6137018-1, 3.92667, 1.02506, 4.01414, 1.02486,3, 2, 0, 0, 0, 16, 1
LN5985365-1, 4.01414, 1.02486, 4.16464, 1.02475,3, 2, 0, 0, 0, 16, 1
TPX251859C0, 4.16464, 1.01878, 4.17988, 1.01945,1, 2, 2, 0, 0, 16, 1
TPX251859C0, 4.16464, 1.01571, 4.17988, 1.00449,2, 2, 2, 0, 0, 16, 1
LN5894230-1, 4.16464, 1.02475, 4.29119, 1.0247,3, 2, 0, 0, 0, 16, 1
TPX251858C0, 4.29119, 1.01705, 4.30643, 1.01119,1, 2, 2, 0, 0, 16, 1
TPX251858C0, 4.29119, 1.01742, 4.30643, 1.01276,2, 2, 2, 0, 0, 16, 1
LN6318771-1, 4.01414, 1.02486, 4.38862, 1.024,3, 2, 0, 0, 0, 16, 1
TPX251857C0, 4.38862, 1.01907, 4.40386, 1.0219,1, 2, 2, 0, 0, 16, 1
TPX251857C0, 4.38862, 1.01388, 4.40386, 1.00471,2, 2, 2, 0, 0, 16, 1
LN5591715-1, 4.38862, 1.024, 4.45095, 1.02387,3, 2, 0, 0, 0, 16, 1
TPX251856C0, 4.45095, 1.01622, 4.46619, 1.01272,1, 2, 2, 0, 0, 16, 1
TPX251856C0, 4.45095, 1.0166, 4.46619, 1.0138,2, 2, 2, 0, 0, 16, 1
LN5591716-1, 4.45095, 1.02387, 4.56152, 1.02366,3, 2, 0, 0, 0, 16, 1
LN6258463-1, 4.56152, 1.02366, 4.79371, 1.02321,3, 2, 0, 0, 0, 16, 1
LN5803293-1, 4.79371, 1.02321, 4.91586, 1.02301,3, 2, 0, 0, 0, 16, 1
TPX226010605C0, 4.91586, 1.0171, 4.9311, 1.01764,1, 2, 2, 0, 0, 16, 1
TPX226010605C0, 4.91586, 1.01393, 4.9311, 1.00707,2, 2, 2, 0, 0, 16, 1
LN5803293-2, 4.91586, 1.02301, 4.97078, 1.02293,3, 2, 0, 0, 0, 16, 1
TPX356791C0, 4.97078, 1.01457, 4.98602, 1.00195,1, 2, 2, 0, 0, 16, 1
TPX356791C0, 4.97078, 1.01626, 4.98602, 1.01301,2, 2, 2, 0, 0, 16, 1
LN6048524-1, 4.97078, 1.02293, 5.03828, 1.02287,3, 2, 0, 0, 0, 16, 1
TPX356790C0, 5.03828, 1.01755, 5.05352, 1.01883,1, 2, 2, 0, 0, 16, 1
TPX356790C0, 5.03828, 1.01317, 5.05352, 1.00768,2, 2, 2, 0, 0, 16, 1
LN5957460-1, 5.03828, 1.02287, 5.09792, 1.02283,3, 2, 0, 0, 0, 16, 1
TPX356789C0, 5.09792, 1.01321, 5.11316, 1.00526,1, 2, 2, 0, 0, 16, 1
TPX356789C0, 5.09792, 1.01745, 5.11316, 1.01906,2, 2, 2, 0, 0, 16, 1
LN5651998-1, 5.09792, 1.02283, 5.2061, 1.02279,3, 2, 0, 0, 0, 16, 1
TPX356788C0, 5.2061, 1.01274, 5.22134, 1.0068,1, 2, 2, 0, 0, 16, 1
TPX356788C0, 5.2061, 1.01782, 5.22134, 1.01954,2, 2, 2, 0, 0, 16, 1
LN6348954-1, 5.2061, 1.02279, 5.28314, 1.02277,3, 2, 0, 0, 0, 16, 1
TPX356787C0, 5.28314, 1.01341, 5.29838, 1.00124,1, 2, 2, 0, 0, 16, 1
TPX356787C0, 5.28314, 1.01708, 5.29838, 1.01867,2, 2, 2, 0, 0, 16, 1
LN5591718-1, 4.79371, 1.02321, 4.89263, 1.02319,3, 2, 0, 0, 0, 16, 1
TPX225533423C0, 4.89263, 1.01568, 4.90787, 1.01248,1, 2, 2, 0, 0, 16, 1
TPX225533423C0, 4.89263, 1.01578, 4.90787, 1.01268,2, 2, 2, 0, 0, 16, 1
LN5960126-1, 3.61254, 1.02587, 3.69339, 1.02584,3, 2, 0, 0, 0, 16, 1
LN6103754-1, 3.69339, 1.02584, 3.76713, 1.02581,3, 2, 0, 0, 0, 16, 1
TPX21386442C0, 3.76713, 1.01715, 3.78237, 1.00278,1, 2, 2, 0, 0, 16, 1
TPX21386442C0, 3.76713, 1.01946, 3.78237, 1.01798,2, 2, 2, 0, 0, 16, 1
LN5873976-1, 2.32462, 1.03261, 2.3648, 1.03257,3, 2, 0, 0, 0, 16, 1
TPX228314460C0, 2.3648, 1.02744, 2.38004, 1.03137,1, 2, 2, 0, 0, 16, 1
TPX228314460C0, 2.3648, 1.02268, 2.38004, 1.00822,2, 2, 2, 0, 0, 16, 1
LN6359077-2, 2.3648, 1.03257, 2.4535, 1.0325,3, 2, 0, 0, 0, 16, 1
TPX227411650C0, 2.4535, 1.02347, 2.46874, 1.01236,1, 2, 2, 0, 0, 16, 1
TPX227411650C0, 2.4535, 1.02661, 2.46874, 1.02725,2, 2, 2, 0, 0, 16, 1
LN6359077-1, 2.4535, 1.0325, 2.53436, 1.03245,3, 2, 0, 0, 0, 16, 1
TPX262075C0, 2.53436, 1.02633, 2.5496, 1.0263,1, 2, 2, 0, 0, 16, 1
TPX262075C0, 2.53436, 1.02367, 2.5496, 1.01324,2, 2, 2, 0, 0, 16, 1
LN6073916-1, 2.53436, 1.03245, 2.78887, 1.03239,3, 2, 0, 0, 0, 16, 1
TPX225906836C0, 2.78887, 1.02552, 2.80411, 1.02258,1, 2, 2, 0, 0, 16, 1
TPX225906836C0, 2.78887, 1.02439, 2.80411, 1.01689,2, 2, 2, 0, 0, 16, 1
LN5654466-1, 0.617463, 1.0377, 0.692868, 1.03613,1, 2, 0, 0, 0, 16, 1
LN5654466-1, 0.617463, 1.03717, 0.692868, 1.03594,2, 2, 0, 0, 0, 16, 1
LN5654466-1, 0.617463, 1.04611, 0.692868, 1.04573,3, 2, 0, 0, 0, 16, 1
LN6291242-1, 0.692868, 1.03613, 0.759467, 1.03475,1, 2, 0, 0, 0, 16, 1
LN6291242-1, 0.692868, 1.03594, 0.759467, 1.03487,2, 2, 0, 0, 0, 16, 1
LN6291242-1, 0.692868, 1.04573, 0.759467, 1.0454,3, 2, 0, 0, 0, 16, 1
LN5654472-1, 0.759467, 1.03475, 0.81471, 1.03362,1, 2, 0, 0, 0, 16, 1
LN5654472-1, 0.759467, 1.03487, 0.81471, 1.03396,2, 2, 0, 0, 0, 16, 1
LN5654472-1, 0.759467, 1.0454, 0.81471, 1.04513,3, 2, 0, 0, 0, 16, 1
LN5594242-1, 0.81471, 1.03362, 0.873826, 1.03242,1, 2, 0, 0, 0, 16, 1
LN5594242-1, 0.81471, 1.03396, 0.873826, 1.033,2, 2, 0, 0, 0, 16, 1
LN5594242-1, 0.81471, 1.04513, 0.873826, 1.04485,3, 2, 0, 0, 0, 16, 1
LN6381855-1, 0.873826, 1.04485, 0.949152, 1.04483,3, 2, 0, 0, 0, 16, 1
LN6381845-1, 0.949152, 1.04483, 1.01168, 1.04482,3, 2, 0, 0, 0, 16, 1
TPX223655C0, 1.01168, 1.03734, 1.02692, 1.03401,1, 2, 2, 0, 0, 16, 1
TPX223655C0, 1.01168, 1.03761, 1.02692, 1.03477,2, 2, 2, 0, 0, 16, 1
LN6351519-1, 0.873826, 1.03242, 0.981036, 1.03024,1, 2, 0, 0, 0, 16, 1
LN6351519-1, 0.873826, 1.033, 0.981036, 1.03126,2, 2, 0, 0, 0, 16, 1
LN6351519-1, 0.873826, 1.04485, 0.981036, 1.04434,3, 2, 0, 0, 0, 16, 1
LN6261021-1, 0.981036, 1.03024, 1.10539, 1.02772,1, 2, 0, 0, 0, 16, 1
LN6261021-1, 0.981036, 1.03126, 1.10539, 1.02925,2, 2, 0, 0, 0, 16, 1
LN6261021-1, 0.981036, 1.04434, 1.10539, 1.04376,3, 2, 0, 0, 0, 16, 1
TPX21386877A0, 1.10539, 1.02277, 1.12063, 1.02394,1, 2, 2, 0, 0, 16, 1
TPX21386877A0, 1.10539, 1.01941, 1.12063, 1.01276,2, 2, 2, 0, 0, 16, 1
LN5473440-1, 1.10539, 1.02772, 1.18888, 1.02604,1, 2, 0, 0, 0, 16, 1
LN5473440-1, 1.10539, 1.02925, 1.18888, 1.02791,2, 2, 0, 0, 0, 16, 1
LN5473440-1, 1.10539, 1.04376, 1.18888, 1.04338,3, 2, 0, 0, 0, 16, 1
TPX52107636A0, 1.18888, 1.02068, 1.20412, 1.02113,1, 2, 2, 0, 0, 16, 1
TPX52107636A0, 1.18888, 1.0181, 1.20412, 1.00848,2, 2, 2, 0, 0, 16, 1
LN5866268-1, 1.18888, 1.02604, 1.25608, 1.02469,1, 2, 0, 0, 0, 16, 1
LN5866268-1, 1.18888, 1.02791, 1.25608, 1.02683,2, 2, 0, 0, 0, 16, 1
LN5866268-1, 1.18888, 1.04338, 1.25608, 1.04307,3, 2, 0, 0, 0, 16, 1
LN6048634-1, 1.25608, 1.02469, 1.29825, 1.02385,1, 2, 0, 0, 0, 16, 1
LN6048634-1, 1.25608, 1.02683, 1.29825, 1.02615,2, 2, 0, 0, 0, 16, 1
LN6048634-1, 1.25608, 1.04307, 1.29825, 1.04288,3, 2, 0, 0, 0, 16, 1
LN6504019-5, 1.29825, 1.02385, 1.34839, 1.02284,1, 2, 0, 0, 0, 16, 1
LN6504019-5, 1.29825, 1.02615, 1.34839, 1.02535,2, 2, 0, 0, 0, 16, 1
LN6504019-5, 1.29825, 1.04288, 1.34839, 1.04265,3, 2, 0, 0, 0, 16, 1
LN6504019-6, 1.34839, 1.02284, 1.5088, 1.02273,1, 2, 0, 0, 0, 16, 1
LN6504019-6, 1.34839, 1.02535, 1.5088, 1.02517,2, 2, 0, 0, 0, 16, 1
LN6504019-6, 1.34839, 1.04265, 1.5088, 1.04262,3, 2, 0, 0, 0, 16, 1
LN5898194-1, 1.5088, 1.02273, 1.60113, 1.02261,1, 2, 0, 0, 0, 16, 1
LN5898194-1, 1.5088, 1.02517, 1.60113, 1.02504,2, 2, 0, 0, 0, 16, 1
LN5898194-1, 1.5088, 1.04262, 1.60113, 1.04252,3, 2, 0, 0, 0, 16, 1
LN5655838-1, 1.60113, 1.02261, 1.67589, 1.02245,1, 2, 0, 0, 0, 16, 1
LN5655838-1, 1.60113, 1.02504, 1.67589, 1.02486,2, 2, 0, 0, 0, 16, 1
LN5655838-1, 1.60113, 1.04252, 1.67589, 1.04229,3, 2, 0, 0, 0, 16, 1
LN5622467-1, 1.67589, 1.02245, 1.81655, 1.02215,1, 2, 0, 0, 0, 16, 1
LN5622467-1, 1.67589, 1.02486, 1.81655, 1.02456,2, 2, 0, 0, 0, 16, 1
LN5622467-1, 1.67589, 1.04229, 1.81655, 1.04199,3, 2, 0, 0, 0, 16, 1
TPX226264795A0, 1.81655, 1.01612, 1.83179, 1.01398,1, 2, 2, 0, 0, 16, 1
TPX226264795A0, 1.81655, 1.0149, 1.83179, 1.00786,2, 2, 2, 0, 0, 16, 1
LN5622467-4, 1.81655, 1.02215, 1.93215, 1.02194,1, 2, 0, 0, 0, 16, 1
LN5622467-4, 1.81655, 1.02456, 1.93215, 1.0243,2, 2, 0, 0, 0, 16, 1
LN5622467-4, 1.81655, 1.04199, 1.93215, 1.04174,3, 2, 0, 0, 0, 16, 1
LN7167521-1, 1.93215, 1.02194, 1.99766, 1.02181,1, 2, 0, 0, 0, 16, 1
LN7167521-1, 1.93215, 1.0243, 1.99766, 1.02415,2, 2, 0, 0, 0, 16, 1
LN7167521-1, 1.93215, 1.04174, 1.99766, 1.04161,3, 2, 0, 0, 0, 16, 1
LN8978752-1, 1.99766, 1.02181, 2.00349, 1.02181,1, 2, 0, 0, 0, 16, 1
LN8978752-1, 1.99766, 1.02415, 2.00349, 1.02415,2, 2, 0, 0, 0, 16, 1
LN8978752-1, 1.99766, 1.04161, 2.00349, 1.0416,3, 2, 0, 0, 0, 16, 1
LN8978753-1, 2.00349, 1.02181, 2.00739, 1.0218,1, 2, 0, 0, 0, 16, 1
LN8978753-1, 2.00349, 1.02415, 2.00739, 1.02414,2, 2, 0, 0, 0, 16, 1
LN8978753-1, 2.00349, 1.0416, 2.00739, 1.04159,3, 2, 0, 0, 0, 16, 1
LN8978753-2, 2.00739, 1.0218, 2.05557, 1.02176,1, 2, 0, 0, 0, 16, 1
LN8978753-2, 2.00739, 1.02414, 2.05557, 1.02409,2, 2, 0, 0, 0, 16, 1
LN8978753-2, 2.00739, 1.04159, 2.05557, 1.04154,3, 2, 0, 0, 0, 16, 1
TPX227944551C0, 2.05557, 1.03169, 2.07081, 1.01417,1, 2, 2, 0, 0, 16, 1
TPX227944551C0, 2.05557, 1.0364, 2.07081, 1.04294,2, 2, 2, 0, 0, 16, 1
TPX227944551B0, 2.05557, 1.01836, 2.07081, 1.02103,1, 2, 2, 0, 0, 16, 1
TPX227944551B0, 2.05557, 1.01533, 2.07081, 1.00205,2, 2, 2, 0, 0, 16, 1
TPX227944551A0, 2.05557, 1.01508, 2.07081, 1.01027,1, 2, 2, 0, 0, 16, 1
TPX227944551A0, 2.05557, 1.01513, 2.07081, 1.01031,2, 2, 2, 0, 0, 16, 1
LN6230800-1, 1.67589, 1.02486, 1.71236, 1.02484,2, 2, 0, 0, 0, 16, 1
TPX260461B0, 1.71236, 1.01785, 1.7276, 1.01367,1, 2, 2, 0, 0, 16, 1
TPX260461B0, 1.71236, 1.01747, 1.7276, 1.0116,2, 2, 2, 0, 0, 16, 1
LN5927383-1, 1.5088, 1.02273, 1.57789, 1.02272,1, 2, 0, 0, 0, 16, 1
LN5927383-1, 1.5088, 1.02517, 1.57789, 1.02513,2, 2, 0, 0, 0, 16, 1
LN5927383-1, 1.5088, 1.04262, 1.57789, 1.04263,3, 2, 0, 0, 0, 16, 1
LN5654480-1, 1.57789, 1.02272, 1.58304, 1.02272,1, 2, 0, 0, 0, 16, 1
LN5654480-1, 1.57789, 1.02513, 1.58304, 1.02513,2, 2, 0, 0, 0, 16, 1
LN5654480-1, 1.57789, 1.04263, 1.58304, 1.04263,3, 2, 0, 0, 0, 16, 1
LN6412356-1, 1.58304, 1.02272, 1.64411, 1.02271,1, 2, 0, 0, 0, 16, 1
LN6412356-1, 1.58304, 1.02513, 1.64411, 1.02512,2, 2, 0, 0, 0, 16, 1
LN6412356-1, 1.58304, 1.04263, 1.64411, 1.04263,3, 2, 0, 0, 0, 16, 1
LN5533797-1, 1.64411, 1.02271, 1.71059, 1.02271,1, 2, 0, 0, 0, 16, 1
LN5533797-1, 1.64411, 1.02512, 1.71059, 1.02511,2, 2, 0, 0, 0, 16, 1
LN5533797-1, 1.64411, 1.04263, 1.71059, 1.04262,3, 2, 0, 0, 0, 16, 1
LN6078775-1, 1.71059, 1.02271, 1.87266, 1.0227,1, 2, 0, 0, 0, 16, 1
LN6078775-1, 1.71059, 1.02511, 1.87266, 1.02509,2, 2, 0, 0, 0, 16, 1
LN6078775-1, 1.71059, 1.04262, 1.87266, 1.0426,3, 2, 0, 0, 0, 16, 1
LN8940662-1, 1.87266, 1.0227, 1.877, 1.0227,1, 2, 0, 0, 0, 16, 1
LN8940662-1, 1.87266, 1.02509, 1.877, 1.02509,2, 2, 0, 0, 0, 16, 1
LN8940662-1, 1.87266, 1.0426, 1.877, 1.0426,3, 2, 0, 0, 0, 16, 1
LN8940663-1, 1.877, 1.0227, 1.93374, 1.02269,1, 2, 0, 0, 0, 16, 1
LN8940663-1, 1.877, 1.02509, 1.93374, 1.02508,2, 2, 0, 0, 0, 16, 1
LN8940663-1, 1.877, 1.0426, 1.93374, 1.04258,3, 2, 0, 0, 0, 16, 1
TPX28129466C0, 1.93374, 1.03304, 1.94898, 1.00719,1, 2, 2, 0, 0, 16, 1
TPX28129466C0, 1.93374, 1.03712, 1.94898, 1.04197,2, 2, 2, 0, 0, 16, 1
TPX28129466B0, 1.93374, 1.02035, 1.94898, 1.03062,1, 2, 2, 0, 0, 16, 1
TPX28129466B0, 1.93374, 1.01502, 1.94898, 0.984127,2, 2, 2, 0, 0, 16, 1
TPX28129466A0, 1.93374, 1.01555, 1.94898, 1.0029,1, 2, 2, 0, 0, 16, 1
TPX28129466A0, 1.93374, 1.01651, 1.94898, 1.01071,2, 2, 2, 0, 0, 16, 1
LN6381858-1, 1.87266, 1.0227, 1.93519, 1.02271,1, 2, 0, 0, 0, 16, 1
LN6381858-1, 1.87266, 1.02509, 1.93519, 1.02509,2, 2, 0, 0, 0, 16, 1
LN6381858-1, 1.87266, 1.0426, 1.93519, 1.04259,3, 2, 0, 0, 0, 16, 1
TPX28129923C0, 1.93519, 1.03684, 1.95043, 1.03754,1, 2, 2, 0, 0, 16, 1
TPX28129923C0, 1.93519, 1.03358, 1.95043, 1.02668,2, 2, 2, 0, 0, 16, 1
LN6078776-1, 1.93519, 1.02271, 2.02636, 1.02271,1, 2, 0, 0, 0, 16, 1
LN6078776-1, 1.93519, 1.02509, 2.02636, 1.02509,2, 2, 0, 0, 0, 16, 1
LN6078776-1, 1.93519, 1.04259, 2.02636, 1.04259,3, 2, 0, 0, 0, 16, 1
LN5542283-1, 2.02636, 1.02271, 2.20069, 1.02271,1, 2, 0, 0, 0, 16, 1
LN5542283-1, 2.02636, 1.02509, 2.20069, 1.02509,2, 2, 0, 0, 0, 16, 1
LN5542283-1, 2.02636, 1.04259, 2.20069, 1.04259,3, 2, 0, 0, 0, 16, 1
LN6322801-1, 1.58304, 1.02513, 1.58696, 1.02513,2, 2, 0, 0, 0, 16, 1
LN5746706-2, 1.58696, 1.02513, 1.61952, 1.02509,2, 2, 0, 0, 0, 16, 1
